0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Shot Chart Detail,0042100141,653,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,1,0,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,13,1,1,20220417,PHX,NOP
Shot Chart Detail,0042100141,654,101108,Chris Paul,1610612756,Phoenix Suns,4,0,39,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,58,55,1,1,20220417,PHX,NOP
Shot Chart Detail,0042100141,655,203468,CJ McCollum,1610612740,New Orleans Pelicans,4,0,30,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,22,1,0,20220417,PHX,NOP
Shot Chart Detail,0042100141,657,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,0,27,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-9,24,1,0,20220417,PHX,NOP
Shot Chart Detail,0042100141,659,101108,Chris Paul,1610612756,Phoenix Suns,4,0,4,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-216,154,1,0,20220417,PHX,NOP
Shot Chart Detail,0042100235,7,1628991,Jaren Jackson Jr.,1610612763,Memphis Grizzlies,1,11,43,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,53,58,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,9,203952,Andrew Wiggins,1610612744,Golden State Warriors,1,11,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-154,209,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,11,203110,Draymond Green,1610612744,Golden State Warriors,1,11,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-76,244,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,13,1630217,Desmond Bane,1610612763,Memphis Grizzlies,1,11,8,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-141,200,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,15,203110,Draymond Green,1610612744,Golden State Warriors,1,10,48,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-1,117,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,17,1628991,Jaren Jackson Jr.,1610612763,Memphis Grizzlies,1,10,39,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-42,98,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,19,1630228,Jonathan Kuminga,1610612744,Golden State Warriors,1,10,18,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-92,111,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,21,1626145,Tyus Jones,1610612763,Memphis Grizzlies,1,10,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-64,243,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,23,1630228,Jonathan Kuminga,1610612744,Golden State Warriors,1,9,59,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,13,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,28,202691,Klay Thompson,1610612744,Golden State Warriors,1,9,39,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,224,47,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,30,1628991,Jaren Jackson Jr.,1610612763,Memphis Grizzlies,1,9,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,71,237,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,32,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,57,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-20,188,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,34,1628415,Dillon Brooks,1610612763,Memphis Grizzlies,1,8,39,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,9,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,36,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,29,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,99,243,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,38,1628415,Dillon Brooks,1610612763,Memphis Grizzlies,1,8,22,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,32,56,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,42,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,11,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-237,62,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,46,1630217,Desmond Bane,1610612763,Memphis Grizzlies,1,7,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-112,221,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,50,1630228,Jonathan Kuminga,1610612744,Golden State Warriors,1,7,34,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-2,131,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,51,1628991,Jaren Jackson Jr.,1610612763,Memphis Grizzlies,1,7,16,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,17,247,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,53,202691,Klay Thompson,1610612744,Golden State Warriors,1,7,8,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,11,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,55,1628415,Dillon Brooks,1610612763,Memphis Grizzlies,1,6,54,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-2,59,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,65,1626145,Tyus Jones,1610612763,Memphis Grizzlies,1,6,36,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,2,251,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,66,1629673,Jordan Poole,1610612744,Golden State Warriors,1,6,13,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,205,26,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,68,1630217,Desmond Bane,1610612763,Memphis Grizzlies,1,6,3,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-39,11,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,77,203110,Draymond Green,1610612744,Golden State Warriors,1,5,32,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,4,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,79,1628991,Jaren Jackson Jr.,1610612763,Memphis Grizzlies,1,5,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,145,247,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,88,203952,Andrew Wiggins,1610612744,Golden State Warriors,1,5,0,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,37,194,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,89,1626145,Tyus Jones,1610612763,Memphis Grizzlies,1,4,47,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,16,74,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,90,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,39,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,76,260,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,91,203500,Steven Adams,1610612763,Memphis Grizzlies,1,4,22,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,4,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,93,203500,Steven Adams,1610612763,Memphis Grizzlies,1,4,20,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,14,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,95,203500,Steven Adams,1610612763,Memphis Grizzlies,1,4,18,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,4,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,98,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,11,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,138,205,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,99,1628991,Jaren Jackson Jr.,1610612763,Memphis Grizzlies,1,3,49,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,55,75,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,101,203490,Otto Porter Jr.,1610612744,Golden State Warriors,1,3,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-138,218,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,103,1630533,Ziaire Williams,1610612763,Memphis Grizzlies,1,3,23,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,227,84,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,114,1626172,Kevon Looney,1610612744,Golden State Warriors,1,3,10,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,12,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,116,1630533,Ziaire Williams,1610612763,Memphis Grizzlies,1,2,57,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,11,111,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,118,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,40,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-51,260,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,120,1628415,Dillon Brooks,1610612763,Memphis Grizzlies,1,2,33,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,1,35,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,134,202691,Klay Thompson,1610612744,Golden State Warriors,1,2,12,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,10,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,141,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,46,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-21,174,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,143,1630533,Ziaire Williams,1610612763,Memphis Grizzlies,1,1,39,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-130,210,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,145,1630217,Desmond Bane,1610612763,Memphis Grizzlies,1,1,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,105,235,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,147,202691,Klay Thompson,1610612744,Golden State Warriors,1,1,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-120,233,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,148,1629634,Brandon Clarke,1610612763,Memphis Grizzlies,1,1,8,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,4,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,152,1629001,De'Anthony Melton,1610612763,Memphis Grizzlies,1,0,54,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,153,215,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,154,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,44,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-119,244,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,156,1629001,De'Anthony Melton,1610612763,Memphis Grizzlies,1,0,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-53,240,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,169,203490,Otto Porter Jr.,1610612744,Golden State Warriors,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-202,162,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,177,1629673,Jordan Poole,1610612744,Golden State Warriors,2,11,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,184,170,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,179,203937,Kyle Anderson,1610612763,Memphis Grizzlies,2,11,23,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,16,99,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,180,202691,Klay Thompson,1610612744,Golden State Warriors,2,11,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,25,283,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,182,203937,Kyle Anderson,1610612763,Memphis Grizzlies,2,10,46,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-62,84,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,184,1629634,Brandon Clarke,1610612763,Memphis Grizzlies,2,10,41,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,185,1627814,Damion Lee,1610612744,Golden State Warriors,2,10,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,137,212,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,187,1629001,De'Anthony Melton,1610612763,Memphis Grizzlies,2,10,17,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,65,215,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,189,1629673,Jordan Poole,1610612744,Golden State Warriors,2,10,1,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,52,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,192,1629634,Brandon Clarke,1610612763,Memphis Grizzlies,2,9,50,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,49,67,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,205,1629634,Brandon Clarke,1610612763,Memphis Grizzlies,2,8,59,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,53,111,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,208,1628991,Jaren Jackson Jr.,1610612763,Memphis Grizzlies,2,8,27,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,4,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,221,1628415,Dillon Brooks,1610612763,Memphis Grizzlies,2,8,9,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,22,36,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,223,1629634,Brandon Clarke,1610612763,Memphis Grizzlies,2,8,4,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,226,1629001,De'Anthony Melton,1610612763,Memphis Grizzlies,2,7,46,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,9,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,228,1629634,Brandon Clarke,1610612763,Memphis Grizzlies,2,7,44,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,230,1629634,Brandon Clarke,1610612763,Memphis Grizzlies,2,7,44,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,242,203952,Andrew Wiggins,1610612744,Golden State Warriors,2,7,19,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-29,110,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,244,1628415,Dillon Brooks,1610612763,Memphis Grizzlies,2,7,9,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,93,34,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,249,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,55,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,1,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,250,1630217,Desmond Bane,1610612763,Memphis Grizzlies,2,6,41,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-197,20,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,256,1626145,Tyus Jones,1610612763,Memphis Grizzlies,2,6,24,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,3,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,258,203952,Andrew Wiggins,1610612744,Golden State Warriors,2,6,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-86,258,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,260,1628415,Dillon Brooks,1610612763,Memphis Grizzlies,2,5,53,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,33,82,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,268,1628991,Jaren Jackson Jr.,1610612763,Memphis Grizzlies,2,5,33,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,13,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,270,1628415,Dillon Brooks,1610612763,Memphis Grizzlies,2,5,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-65,240,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,272,1629673,Jordan Poole,1610612744,Golden State Warriors,2,5,13,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,37,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,274,1629001,De'Anthony Melton,1610612763,Memphis Grizzlies,2,4,57,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-78,239,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,278,1626145,Tyus Jones,1610612763,Memphis Grizzlies,2,4,46,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-127,218,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,282,1629001,De'Anthony Melton,1610612763,Memphis Grizzlies,2,4,28,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,6,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,285,203500,Steven Adams,1610612763,Memphis Grizzlies,2,4,2,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,24,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,291,1629001,De'Anthony Melton,1610612763,Memphis Grizzlies,2,3,59,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,9,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,292,1629673,Jordan Poole,1610612744,Golden State Warriors,2,3,40,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,47,130,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,298,1629001,De'Anthony Melton,1610612763,Memphis Grizzlies,2,3,22,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,11,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,300,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,9,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,2,274,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,302,1628415,Dillon Brooks,1610612763,Memphis Grizzlies,2,2,55,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-7,250,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,304,202691,Klay Thompson,1610612744,Golden State Warriors,2,2,45,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,227,86,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,312,1626145,Tyus Jones,1610612763,Memphis Grizzlies,2,2,29,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-44,99,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,314,203500,Steven Adams,1610612763,Memphis Grizzlies,2,2,25,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,315,203490,Otto Porter Jr.,1610612744,Golden State Warriors,2,2,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-62,257,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,317,1630217,Desmond Bane,1610612763,Memphis Grizzlies,2,1,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,6,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,326,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,69,253,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,339,1630217,Desmond Bane,1610612763,Memphis Grizzlies,2,1,2,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,107,122,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,348,1626145,Tyus Jones,1610612763,Memphis Grizzlies,2,0,35,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-93,57,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,349,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,164,244,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,351,1630217,Desmond Bane,1610612763,Memphis Grizzlies,2,0,1,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,96,67,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,355,203110,Draymond Green,1610612744,Golden State Warriors,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-142,275,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,367,202691,Klay Thompson,1610612744,Golden State Warriors,3,11,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-129,-15,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,369,1630217,Desmond Bane,1610612763,Memphis Grizzlies,3,11,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-92,239,1,1,20220511,MEM,GSW
Shot Chart Detail,0042100235,371,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,74,248,1,0,20220511,MEM,GSW
Shot Chart Detail,0042100235,379,203952,Andrew Wiggins,1610612744,Golden State Warriors,3,10,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,123,225,1,0,20220511,MEM,GSW
