My Circle,My Rank,Circle Ring,User,Circle Person,User rank,User Ring,Is Me,Common
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@VizByMoon,34.,3,yes,no
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@BMooreWasTaken,35.,3,no,yes
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@TomJSeiple,36.,3,no,no
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@DocKevinElder,37.,3,no,no
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@FrMiller,38.,3,no,no
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@tiivn,39.,3,no,no
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@SD_TUG,40.,3,no,no
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@Nerdrotics,41.,3,no,no
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@GillyCuppa84,42.,3,no,no
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@JtothaVizzo,43.,3,no,no
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@p_padham,44.,3,no,no
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@Connies_Cafe,45.,3,no,no
@BMooreWasTaken,26.,3,@BMooreWasTaken,@FlerlageKev,1.,1,no,yes
@BMooreWasTaken,26.,3,@BMooreWasTaken,@tableau,2.,1,no,yes
@BMooreWasTaken,26.,3,@BMooreWasTaken,@ZachBowders,3.,1,no,yes
@BMooreWasTaken,26.,3,@BMooreWasTaken,@jaxx084,4.,1,no,no
@BMooreWasTaken,26.,3,@BMooreWasTaken,@sarahlovesdata,5.,1,no,yes
@BMooreWasTaken,26.,3,@BMooreWasTaken,@VizByMoon,6.,1,yes,no
@BMooreWasTaken,26.,3,@BMooreWasTaken,@Cleartelligence,7.,1,no,no
@BMooreWasTaken,26.,3,@BMooreWasTaken,@Visual_Endgame,8.,1,no,no
@BMooreWasTaken,26.,3,@BMooreWasTaken,@professorkao,9.,2,no,yes
@BMooreWasTaken,26.,3,@BMooreWasTaken,@tableaupublic,10.,2,no,yes
@BMooreWasTaken,26.,3,@BMooreWasTaken,@_CJMayes,11.,2,no,yes
@BMooreWasTaken,26.,3,@BMooreWasTaken,@flerlagekr,12.,2,no,no
@BMooreWasTaken,26.,3,@BMooreWasTaken,@Saveriorocc,13.,2,no,yes
@BMooreWasTaken,26.,3,@BMooreWasTaken,@SpotOn_DRTV,14.,2,no,yes
@BMooreWasTaken,26.,3,@BMooreWasTaken,@ZenDollData,15.,2,no,yes
@BMooreWasTaken,26.,3,@BMooreWasTaken,@consult_ant,16.,2,no,yes
@BMooreWasTaken,26.,3,@BMooreWasTaken,@Kamalde00211896,17.,2,no,no
@BMooreWasTaken,26.,3,@BMooreWasTaken,@p_padham,18.,2,no,no
@BMooreWasTaken,26.,3,@BMooreWasTaken,@nicolemark_,19.,2,no,yes
@BMooreWasTaken,26.,3,@BMooreWasTaken,@ItsElisaDavis,20.,2,no,yes
@BMooreWasTaken,26.,3,@BMooreWasTaken,@VinodhDataArt,21.,2,no,no
@BMooreWasTaken,26.,3,@BMooreWasTaken,@mo_wootten,22.,2,no,yes
@BMooreWasTaken,26.,3,@BMooreWasTaken,@brrosenau,23.,2,no,yes
@BMooreWasTaken,26.,3,@BMooreWasTaken,@SParsonsDataViz,24.,2,no,no
@BMooreWasTaken,26.,3,@BMooreWasTaken,@jreevers5,25.,3,no,yes
@BMooreWasTaken,26.,3,@BMooreWasTaken,@AdamMico1,26.,3,no,yes
@BMooreWasTaken,26.,3,@BMooreWasTaken,@theneilrichards,27.,3,no,no
@BMooreWasTaken,26.,3,@BMooreWasTaken,@MarkBradbourne,28.,3,no,no
@BMooreWasTaken,26.,3,@BMooreWasTaken,@acotgreave,29.,3,no,no
@BMooreWasTaken,26.,3,@BMooreWasTaken,@LisaTrescott,30.,3,no,no
@BMooreWasTaken,26.,3,@BMooreWasTaken,@Marketanalytic5,31.,3,no,no
@BMooreWasTaken,26.,3,@BMooreWasTaken,@WJSutton12,32.,3,no,yes
@BMooreWasTaken,26.,3,@BMooreWasTaken,@SmilgaNir,33.,3,no,no
@BMooreWasTaken,26.,3,@BMooreWasTaken,@VizByTK,34.,3,no,no
@BMooreWasTaken,26.,3,@BMooreWasTaken,@El_Dabrah,35.,3,no,no
@BMooreWasTaken,26.,3,@BMooreWasTaken,@KevinWee90,36.,3,no,yes
@BMooreWasTaken,26.,3,@BMooreWasTaken,@CesarPicco,37.,3,no,no
@BMooreWasTaken,26.,3,@BMooreWasTaken,@menscuriosa,38.,3,no,no
@BMooreWasTaken,26.,3,@BMooreWasTaken,@ana_milana_,39.,3,no,yes
@BMooreWasTaken,26.,3,@BMooreWasTaken,@HighVizAbility,40.,3,no,no
@BMooreWasTaken,26.,3,@BMooreWasTaken,@deeVizable,41.,3,no,no
@BMooreWasTaken,26.,3,@BMooreWasTaken,@Matt_Francis,42.,3,no,no
@BMooreWasTaken,26.,3,@BMooreWasTaken,@aabattani,43.,3,no,no
@BMooreWasTaken,26.,3,@BMooreWasTaken,@minttea102,44.,3,no,yes
@BMooreWasTaken,26.,3,@BMooreWasTaken,@Lodhaviz,45.,3,no,yes
@Rehanposts,27.,3,@Rehanposts,@AdamsSteve17,1.,1,no,no
@Rehanposts,27.,3,@Rehanposts,@DevSingh2013,2.,1,no,no
@Rehanposts,27.,3,@Rehanposts,@VizByMoon,3.,1,yes,no
@Rehanposts,27.,3,@Rehanposts,@ESPNcricinfo,4.,1,no,no
@Rehanposts,27.,3,@Rehanposts,@jreevers5,5.,1,no,yes
@Rehanposts,27.,3,@Rehanposts,@narendramodi,6.,1,no,no
@Rehanposts,27.,3,@Rehanposts,@harbhajan_singh,7.,1,no,no
@Rehanposts,27.,3,@Rehanposts,@ZenDollData,8.,1,no,yes
@Rehanposts,27.,3,@Rehanposts,@HniaziISF,9.,2,no,no
@Rehanposts,27.,3,@Rehanposts,@themichaelowen,10.,2,no,no
@Rehanposts,27.,3,@Rehanposts,@ICC,11.,2,no,no
@Rehanposts,27.,3,@Rehanposts,@p_padham,12.,2,no,no
@Rehanposts,27.,3,@Rehanposts,@tableau,13.,2,no,yes
@Rehanposts,27.,3,@Rehanposts,@MichaelGreenup4,14.,2,no,no
@Rehanposts,27.,3,@Rehanposts,@anjay_ayush,15.,2,no,no
@Rehanposts,27.,3,@Rehanposts,@piersmorgan,16.,2,no,no
@Rehanposts,27.,3,@Rehanposts,@SajSadiqCricket,17.,2,no,no
@Rehanposts,27.,3,@Rehanposts,@bhogleharsha,18.,2,no,no
@Rehanposts,27.,3,@Rehanposts,@hitesh_thakkar3,19.,2,no,no
@Rehanposts,27.,3,@Rehanposts,@DrMuradPTI,20.,2,no,no
@Rehanposts,27.,3,@Rehanposts,@DhanRitwik,21.,2,no,no
@Rehanposts,27.,3,@Rehanposts,@rohailhyatt,22.,2,no,no
@Rehanposts,27.,3,@Rehanposts,@wasimakramlive,23.,2,no,no
@Rehanposts,27.,3,@Rehanposts,@VizWizBI,24.,2,no,no
@Rehanposts,27.,3,@Rehanposts,@fresh_gb,25.,3,no,no
@Rehanposts,27.,3,@Rehanposts,@sarahlovesdata,26.,3,no,yes
@Rehanposts,27.,3,@Rehanposts,@BumbleCricket,27.,3,no,no
@Rehanposts,27.,3,@Rehanposts,@cricketaakash,28.,3,no,no
@Rehanposts,27.,3,@Rehanposts,@acmilan,29.,3,no,no
@Rehanposts,27.,3,@Rehanposts,@craigsedwards,30.,3,no,no
@Rehanposts,27.,3,@Rehanposts,@Kartik_1987,31.,3,no,no
@Rehanposts,27.,3,@Rehanposts,@VijaiMadras,32.,3,no,no
@Rehanposts,27.,3,@Rehanposts,@MrJonCryer,33.,3,no,no
@Rehanposts,27.,3,@Rehanposts,@SAfridiOfficial,34.,3,no,no
@Rehanposts,27.,3,@Rehanposts,@ImSaeedAnwar,35.,3,no,no
@Rehanposts,27.,3,@Rehanposts,@UmarFarooooq,36.,3,no,no
@Rehanposts,27.,3,@Rehanposts,@VizWhat,37.,3,no,no
@Rehanposts,27.,3,@Rehanposts,@guardian,38.,3,no,no
@Rehanposts,27.,3,@Rehanposts,@MichaelVaughan,39.,3,no,no
@Rehanposts,27.,3,@Rehanposts,@PWMusings,40.,3,no,no
@Rehanposts,27.,3,@Rehanposts,@stanleykn_chan,41.,3,no,no
@Rehanposts,27.,3,@Rehanposts,@maf2k,42.,3,no,yes
@Rehanposts,27.,3,@Rehanposts,@NicoleKlassen12,43.,3,no,yes
@Rehanposts,27.,3,@Rehanposts,@ESPNFC,44.,3,no,no
@Rehanposts,27.,3,@Rehanposts,@sufisal,45.,3,no,no
@AdamMico1,28.,3,@AdamMico1,@tableau,1.,1,no,yes
@AdamMico1,28.,3,@AdamMico1,@DataDLC,2.,1,no,no
@AdamMico1,28.,3,@AdamMico1,@ZachBowders,3.,1,no,yes
@AdamMico1,28.,3,@AdamMico1,@FlerlageKev,4.,1,no,yes
@AdamMico1,28.,3,@AdamMico1,@tableaupublic,5.,1,no,yes
@AdamMico1,28.,3,@AdamMico1,@RinconAnnabelle,6.,1,no,no
@AdamMico1,28.,3,@AdamMico1,@nicolemark_,7.,1,no,yes
@AdamMico1,28.,3,@AdamMico1,@ItsElisaDavis,8.,1,no,yes
@AdamMico1,28.,3,@AdamMico1,@ZenDollData,9.,2,no,yes
@AdamMico1,28.,3,@AdamMico1,@sarahlovesdata,10.,2,no,yes
@AdamMico1,28.,3,@AdamMico1,@ShazeeraZawawi,11.,2,no,yes
@AdamMico1,28.,3,@AdamMico1,@SpotOn_DRTV,12.,2,no,yes
@AdamMico1,28.,3,@AdamMico1,@aabattani,13.,2,no,no
@AdamMico1,28.,3,@AdamMico1,@HipsterVizNinja,14.,2,no,no
@AdamMico1,28.,3,@AdamMico1,@DATA_Saber,15.,2,no,no
@AdamMico1,28.,3,@AdamMico1,@prem_prasann,16.,2,no,yes
@AdamMico1,28.,3,@AdamMico1,@flerlagekr,17.,2,no,no
@AdamMico1,28.,3,@AdamMico1,@brrosenau,18.,2,no,yes
@AdamMico1,28.,3,@AdamMico1,@jreevers5,19.,2,no,yes
@AdamMico1,28.,3,@AdamMico1,@_gringuinho_,20.,2,no,no
@AdamMico1,28.,3,@AdamMico1,@MarkBradbourne,21.,2,no,no
@AdamMico1,28.,3,@AdamMico1,@KevinWee90,22.,2,no,yes
@AdamMico1,28.,3,@AdamMico1,@TheVizardOfAhs,23.,2,no,yes
@AdamMico1,28.,3,@AdamMico1,@DataDivergent,24.,2,no,yes
@AdamMico1,28.,3,@AdamMico1,@VizWithIrene,25.,3,no,no
@AdamMico1,28.,3,@AdamMico1,@p_padham,26.,3,no,no
@AdamMico1,28.,3,@AdamMico1,@datadzif,27.,3,no,yes
@AdamMico1,28.,3,@AdamMico1,@MarkTossell,28.,3,no,no
@AdamMico1,28.,3,@AdamMico1,@TableauTim,29.,3,no,no
@AdamMico1,28.,3,@AdamMico1,@dbfmurray,30.,3,no,yes
@AdamMico1,28.,3,@AdamMico1,@mapsOverlord,31.,3,no,no
@AdamMico1,28.,3,@AdamMico1,@RobertJanezic,32.,3,no,no
@AdamMico1,28.,3,@AdamMico1,@JSBaucke,33.,3,no,no
@AdamMico1,28.,3,@AdamMico1,@WJSutton12,34.,3,no,yes
@AdamMico1,28.,3,@AdamMico1,@tableauing,35.,3,no,no
@AdamMico1,28.,3,@AdamMico1,@amyluettgen,36.,3,no,no
@AdamMico1,28.,3,@AdamMico1,@deeVizable,37.,3,no,no
@AdamMico1,28.,3,@AdamMico1,@Matt_Francis,38.,3,no,no
@AdamMico1,28.,3,@AdamMico1,@MikaFu9da,39.,3,no,no
@AdamMico1,28.,3,@AdamMico1,@ShijiaWendy,40.,3,no,no
@AdamMico1,28.,3,@AdamMico1,@jaxx084,41.,3,no,no
@AdamMico1,28.,3,@AdamMico1,@yam_caroline,42.,3,no,no
@AdamMico1,28.,3,@AdamMico1,@professorkao,43.,3,no,yes
@AdamMico1,28.,3,@AdamMico1,@emdepad,44.,3,no,yes
@AdamMico1,28.,3,@AdamMico1,@abmcknight18,45.,3,no,no
@datadzif,29.,3,@datadzif,@tableaupublic,1.,1,no,yes
@datadzif,29.,3,@datadzif,@tableau,2.,1,no,yes
@datadzif,29.,3,@datadzif,@FlerlageKev,3.,1,no,yes
@datadzif,29.,3,@datadzif,@sarahlovesdata,4.,1,no,yes
@datadzif,29.,3,@datadzif,@teneikaask_you,5.,1,no,no
@datadzif,29.,3,@datadzif,@DataDivergent,6.,1,no,yes
@datadzif,29.,3,@datadzif,@StyleSTEAMed,7.,1,no,yes
@datadzif,29.,3,@datadzif,@RinconAnnabelle,8.,1,no,no
@datadzif,29.,3,@datadzif,@NYCapricorn,9.,2,no,no
@datadzif,29.,3,@datadzif,@nicolemark_,10.,2,no,yes
@datadzif,29.,3,@datadzif,@WeTheUrban,11.,2,no,no
@datadzif,29.,3,@datadzif,@zizzy_data,12.,2,no,no
@datadzif,29.,3,@datadzif,@MichellCClark,13.,2,no,no
@datadzif,29.,3,@datadzif,@csdoctorsister,14.,2,no,no
@datadzif,29.,3,@datadzif,@brrosenau,15.,2,no,yes
@datadzif,29.,3,@datadzif,@professorkao,16.,2,no,yes
@datadzif,29.,3,@datadzif,@Dunsinagb,17.,2,no,no
@datadzif,29.,3,@datadzif,@AlDatavizguy,18.,2,no,no
@datadzif,29.,3,@datadzif,@brittanycity,19.,2,no,no
@datadzif,29.,3,@datadzif,@ArshiyaShaheen,20.,2,no,no
@datadzif,29.,3,@datadzif,@ShazeeraZawawi,21.,2,no,yes
@datadzif,29.,3,@datadzif,@AdamMico1,22.,2,no,yes
@datadzif,29.,3,@datadzif,@HipsterVizNinja,23.,2,no,no
@datadzif,29.,3,@datadzif,@vizsmart,24.,2,no,no
@datadzif,29.,3,@datadzif,@chepleton,25.,3,no,no
@datadzif,29.,3,@datadzif,@BlackTIDES1,26.,3,no,no
@datadzif,29.,3,@datadzif,@emdepad,27.,3,no,yes
@datadzif,29.,3,@datadzif,@maf2k,28.,3,no,yes
@datadzif,29.,3,@datadzif,@prem_prasann,29.,3,no,yes
@datadzif,29.,3,@datadzif,@iamKierraD,30.,3,no,no
@datadzif,29.,3,@datadzif,@vizvithvarun,31.,3,no,yes
@datadzif,29.,3,@datadzif,@pradeep_zen,32.,3,no,no
@datadzif,29.,3,@datadzif,@dataschoolNY,33.,3,no,no
@datadzif,29.,3,@datadzif,@xrayattack,34.,3,no,no
@datadzif,29.,3,@datadzif,@Sharif_Shaalan,35.,3,no,no
@datadzif,29.,3,@datadzif,@ItsElisaDavis,36.,3,no,yes
@datadzif,29.,3,@datadzif,@the_dataguy_gh,37.,3,no,no
@datadzif,29.,3,@datadzif,@AnnUJackson,38.,3,no,no
@datadzif,29.,3,@datadzif,@WindsCogley,39.,3,no,no
@datadzif,29.,3,@datadzif,@401kmami,40.,3,no,no
@datadzif,29.,3,@datadzif,@LeahBMH,41.,3,no,no
@datadzif,29.,3,@datadzif,@p_padham,42.,3,no,no
@datadzif,29.,3,@datadzif,@menscuriosa,43.,3,no,no
@datadzif,29.,3,@datadzif,@jreevers5,44.,3,no,yes
@datadzif,29.,3,@datadzif,@emilykund,45.,3,no,no
@brrosenau,30.,3,@brrosenau,@ZachBowders,1.,1,no,yes
@brrosenau,30.,3,@brrosenau,@StyleSTEAMed,2.,1,no,yes
@brrosenau,30.,3,@brrosenau,@nicolemark_,3.,1,no,yes
@brrosenau,30.,3,@brrosenau,@chepleton,4.,1,no,no
@brrosenau,30.,3,@brrosenau,@TheVizardOfAhs,5.,1,no,yes
@brrosenau,30.,3,@brrosenau,@jreevers5,6.,1,no,yes
@brrosenau,30.,3,@brrosenau,@aabattani,7.,1,no,no
@brrosenau,30.,3,@brrosenau,@ItsElisaDavis,8.,1,no,yes
@brrosenau,30.,3,@brrosenau,@MarkBradbourne,9.,2,no,no
@brrosenau,30.,3,@brrosenau,@pdrmnvd,10.,2,no,no
@brrosenau,30.,3,@brrosenau,@Matt_Francis,11.,2,no,no
