50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.901534,,,,,,,,,,,,,f1a0a15d-7ebc-4904-86bd-7f55ee87d89d,226,,"[10.6, 68.8]",3906390,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Bronze,10178.0,Right Wing Back,15,Spain Women's,863,['ccb99bcd-22f5-410f-95e5-21d97e516c96'],37,,,,,,,,,,,,,,,England Women's,865,00:05:37.896,Pressure,
,,,,,,,,,,,,,,,,,,1.410289,,,,,,,,,,,,,2811be30-235f-4521-8ce1-761e73fbdc8c,235,,"[1.9, 30.9]",3906390,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rachel Daly,5058.0,Left Wing Back,15,Spain Women's,863,,45,,,,,,,,,,,,,,,England Women's,865,00:05:45.029,Pressure,
,,,,,,,,,,,,,,,,,,0.907813,,,,,,,,,,,,,6018d27a-2aac-4888-aadb-3fe737b51a19,239,,"[74.7, 72.1]",3906390,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Center Forward,17,Spain Women's,863,['fc099c6b-eded-4510-80c4-4d5f63792d8a'],10,,,,,,,,,,,,,,,England Women's,865,00:06:10.685,Pressure,
,,,,,,,,,,,,,,,,,,1.164371,,,,,,,,,,,,,2b348583-fa98-46bd-8e74-30e31b0a6f59,243,,"[86.0, 68.1]",3906390,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Center Forward,17,Spain Women's,863,"['2d36e77e-92b8-481f-a9bd-dbba800312da', 'f47da977-c11b-49f8-9e6b-02ef86c6971b']",13,,,,,,,,,,,,,,,England Women's,865,00:06:13.284,Pressure,
,,,,,,,,,,,,,,,,,,1.284278,,,,,,,,,,,,,cf14a199-3eb9-4e8e-a2b8-b8f5299595b0,250,,"[66.5, 9.3]",3906390,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ella Toone,31534.0,Center Attacking Midfield,17,Spain Women's,863,"['b9dadac7-215d-47a0-87e4-ea5f5c0be47d', 'f41963bf-fe0c-4e9b-95a1-f7c1f703fa91']",25,,,,,,,,,,,,,,,England Women's,865,00:06:25.442,Pressure,
,,,,,,,,,,,,True,,,,,,0.397371,,,,,,,,,,,,,c708ebd0-1cb5-4def-92cd-4a024e978406,255,,"[89.4, 70.7]",3906390,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alba María Redondo Ferrer,50151.0,Right Wing,18,England Women's,865,"['3e8b5ab0-17e6-4334-b424-1d487b51f560', 'fffcfbed-e59e-419e-97e0-09d679af8651']",30,,,,,,,,,,,,,,,Spain Women's,863,00:06:30.450,Pressure,
,,,,,,,,,,,,,,,,,,0.186028,,,,,,,,,,,,,65fb832d-0596-46d0-9327-a943d4932a27,262,,"[79.7, 73.5]",3906390,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,18,England Women's,865,"['01b95b0c-21bf-4d8c-a630-b26bb7262282', 'dc42e979-4bbf-4193-9b46-a81fe509f2be']",33,,,,,,,,,,,,,,,Spain Women's,863,00:06:33.005,Pressure,
,,,,,,,,,,,,,,,,,,0.572587,,,,,,,,,,,,,75f498e9-4a90-48fa-b6e3-058303f03749,267,,"[46.1, 10.2]",3906390,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ella Toone,31534.0,Center Attacking Midfield,18,England Women's,865,['3961653d-81bb-4d8c-8fcb-af84a8896769'],34,,,,,,,,,,,,,,,England Women's,865,00:06:34.676,Pressure,
,,,,,,,,,,,,,,,,,,0.739653,,,,,,,,,,,,,adb9649c-31a8-4cef-a917-a4831962083c,271,,"[65.0, 76.8]",3906390,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Right Back,19,England Women's,865,"['17bc8efb-f969-44db-a898-fcb4dfe58ba1', 'da96124b-f69a-4561-aee8-64e86376da27']",59,,,,,,,,,,,,,,,Spain Women's,863,00:06:59.874,Pressure,
,,,,,,,,,,,,True,,,,,,0.697272,,,,,,,,,,,,,0d7bcbc6-9359-45cc-90c5-e9b58668b9a8,287,,"[106.0, 43.1]",3906390,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Salma Paralluelo Ayingono,222682.0,Center Forward,20,Spain Women's,863,"['626de449-cf45-436b-b327-c7c95a7b6730', 'f1cda45b-ae65-42bc-a437-6202948e7730']",25,,,,,,,,,,,,,,,Spain Women's,863,00:07:25.038,Pressure,
,,,,,,,,,,,,,,,,,,1.741104,,,,,,,,,,,,,ef4bc154-678c-4653-b0f6-7cab4678af05,296,,"[50.0, 29.9]",3906390,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ella Toone,31534.0,Center Attacking Midfield,20,Spain Women's,863,"['aceba31f-ec65-43f2-b7a4-1743c20534c8', 'b69f474d-95b4-41a0-8408-b358793490f3']",31,,,,,,,,,,,,,,,England Women's,865,00:07:31.551,Pressure,
,,,,,,,,,,,,,,,,,,1.597507,,,,,,,,,,,,,087f770e-9cdc-48af-8796-4d02f15c0836,300,,"[46.3, 54.8]",3906390,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alessia Russo,47521.0,Right Center Forward,20,Spain Women's,863,"['5c7815aa-f33b-4ceb-b017-5c6b061f4bd7', 'ec27f82a-d1fa-47a8-a823-6b434fea5d55']",34,,,,,,,,,,,,,,,England Women's,865,00:07:34.619,Pressure,
,,,,,,,,,,,,,,,,,,1.319999,,,,,,,,,,,,,f4354d49-400c-4f49-bf05-7ef251fd8172,301,,"[44.2, 57.1]",3906390,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georgia Stanway,4643.0,Right Defensive Midfield,20,Spain Women's,863,['5c7815aa-f33b-4ceb-b017-5c6b061f4bd7'],35,,,,,,,,,,,,,,,England Women's,865,00:07:35.552,Pressure,
,,,,,,,,,,,,True,,,,,,0.474601,,,,,,,,,,,,,dfbff8bc-55d0-48a2-82d4-d48bf5f5f1eb,322,,"[78.8, 27.2]",3906390,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olga  Carmona García,49836.0,Left Back,21,England Women's,865,['737254e5-60da-4727-9023-bbcb0c9c6776'],50,,,,,,,,,,,,,,,Spain Women's,863,00:07:50.670,Pressure,
,,,,,,,,,,,,,,,,,,0.411567,,,,,,,,,,,,,3bdcb8f6-ee67-4f67-a455-e99bb1cf3c23,332,,"[105.8, 43.9]",3906390,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Salma Paralluelo Ayingono,222682.0,Center Forward,21,England Women's,865,"['4b84489b-7888-47e9-a0e6-14355148b2e0', 'd8ba63c4-53bb-40db-af05-21e254464d0a']",59,,,,,,,,,,,,,,,Spain Women's,863,00:07:59.318,Pressure,
,,,,,,,,,,,,,,,,,,0.612502,,,,,,,,,,,,,3a4d9ee1-6610-43df-97da-083748e784cd,342,,"[74.0, 5.9]",3906390,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,María Francesca Caldentey Oliver,10161.0,Left Wing,21,England Women's,865,"['0e21fea2-4f28-43b7-a769-50a6f87c1630', 'ab46e794-00c0-4603-9efe-ae4426e4f1f2']",9,,,,,,,,,,,,,,,Spain Women's,863,00:08:09.290,Pressure,
,,,,,,,,,,,,,,,,,,2.839993,,,,,,,,,,,,,ca3e1cf5-1695-4a93-ba36-2d6acf44b6c7,361,,"[87.0, 71.0]",3906390,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jessica Carter,19422.0,Right Center Back,22,Spain Women's,863,"['5aa6c01d-e804-4f0c-9251-fc0a05ea5234', '5d9df305-5728-4406-ab95-4bfe9ea847a1', '8cb082bf-7dfb-4def-987d-5373918ca34c']",29,,,,,,,,,,,,,,,England Women's,865,00:08:29.079,Pressure,
,,,,,,,,,,,,,,,,,,0.719996,,,,,,,,,,,,,2c7ac038-a825-4fb8-a0b2-135b7fa71b2c,370,,"[44.7, 4.1]",3906390,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachel Daly,5058.0,Left Wing Back,22,Spain Women's,863,"['1273c859-93e0-4a01-9576-daa89d8f88af', 'c814b1af-fbfd-4411-8d30-6b676e3ae326']",40,,,,,,,,,,,,,,,England Women's,865,00:08:40.306,Pressure,
,,,,,,,,,,,,,,,,,,0.823726,,,,,,,,,,,,,e8b5c66d-2a6d-4cb8-a7eb-38fbcf44f9bf,376,,"[34.1, 6.0]",3906390,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachel Daly,5058.0,Left Wing Back,22,Spain Women's,863,['0b421db7-6b90-4d38-a0ab-952548eb02f9'],43,,,,,,,,,,,,,,,England Women's,865,00:08:43.652,Pressure,
,,,,,,,,,,,,True,,,,,,3.669947,,,,,,,,,,,,,9e079a97-588d-456d-aea3-ab0b155b39f2,380,,"[106.4, 71.0]",3906390,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,22,Spain Women's,863,"['fa462fff-c507-4d87-958c-479c9a172e0f', 'ff8d0ce5-87c5-4968-a4e7-c6511d61c186']",46,,,,,,,,,,,,,,,Spain Women's,863,00:08:46.024,Pressure,
,,,,,,,,,,,,,,,,,,1.271923,,,,,,,,,,,,,4cce3ee3-a44e-470f-a24a-cd726e12e4b6,384,,"[16.0, 12.9]",3906390,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Keira Walsh,4658.0,Left Defensive Midfield,23,Spain Women's,863,"['1a9b394c-28f9-4d38-8f48-7688f8a15ac9', '70804173-3ccf-4cea-bfe4-bb092a06b264', '91c4cfa0-015c-4ea2-8540-eaa03df60e52']",7,,,,,,,,,,,,,,,England Women's,865,00:09:07.279,Pressure,
,,,,,,,,,,,,,,,,,,0.668293,,,,,,,,,,,,,de4148e7-3595-47a3-94d6-51c37f68a231,391,,"[12.8, 12.2]",3906390,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alex Greenwood,10252.0,Left Center Back,23,Spain Women's,863,"['a0e3d448-852c-4336-821a-982ee1136f5c', 'f0f9f3b3-8f09-4ace-afc2-29a95b342184']",10,,,,,,,,,,,,,,,England Women's,865,00:09:10.361,Pressure,
,,,,,,,,,,,,,,,,,,0.995137,,,,,,,,,,,,,51bd53cb-ff9c-45fd-8da3-ed1ab57e734d,394,,"[18.7, 7.5]",3906390,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Keira Walsh,4658.0,Left Defensive Midfield,23,Spain Women's,863,"['4e365573-8b02-42e6-b204-a1d8dba86938', '61001b36-86b2-4723-a247-a280b8b926ed']",11,,,,,,,,,,,,,,,England Women's,865,00:09:11.242,Pressure,
,,,,,,,,,,,,,,,,,,0.599317,,,,,,,,,,,,,25b8b198-397b-4566-b4c0-38ebfcdd804e,399,,"[96.6, 70.7]",3906390,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Right Back,23,Spain Women's,863,"['6f25eabf-fb4b-4e64-8ba3-0c760aba9d1c', '8c8b0cda-42c6-4090-9818-18332488bec5']",12,,,,,,,,,,,,,,,Spain Women's,863,00:09:12.913,Pressure,
,,,,,,,,,,,,,,,,,,0.446572,,,,,,,,,,,,,894083f3-53de-4402-9699-6a0534bebad6,420,,"[81.5, 5.5]",3906390,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Salma Paralluelo Ayingono,222682.0,Center Forward,23,Spain Women's,863,,45,,,,,,,,,,,,,,,Spain Women's,863,00:09:45.940,Pressure,
,,,,,,,,,,,,True,,,,,,1.208922,,,,,,,,,,,,,845f14d9-1037-4154-a105-9fd7f191f610,430,,"[88.7, 71.5]",3906390,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucy Bronze,10178.0,Right Wing Back,24,England Women's,865,['235904e6-434f-49f0-8277-927a8db39923'],26,,,,,,,,,,,,,,,England Women's,865,00:10:26.010,Pressure,
,,,,,,,,,,,,,,,,,,0.496815,,,,,,,,,,,,,b4a3dc7a-faaf-455b-84bc-a272170ff125,434,,"[14.0, 18.8]",3906390,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laia Codina Panedas,32694.0,Left Center Back,25,England Women's,865,"['7c1d2c02-aadb-40c6-aea4-02218fd112c1', 'bd27197a-c572-491f-9830-45d8fd7c5fe7']",37,,,,,,,,,,,,,,,Spain Women's,863,00:10:37.820,Pressure,
,,,,,,,,,,,,,,,,,,0.326238,,,,,,,,,,,,,4b61a2ec-4268-44ea-b00f-aeac1748f8f7,437,,"[21.0, 16.3]",3906390,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Teresa Abelleira Dueñas,49835.0,Left Defensive Midfield,25,England Women's,865,"['7c1d2c02-aadb-40c6-aea4-02218fd112c1', 'b47b448c-6faf-4cff-93fb-88ba94800db6']",38,,,,,,,,,,,,,,,Spain Women's,863,00:10:38.820,Pressure,
,,,,,,,,,,,,,,,,,,0.43157,,,,,,,,,,,,,df9f9142-b164-452b-98d3-238642ce3ed0,441,,"[97.8, 68.8]",3906390,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georgia Stanway,4643.0,Right Defensive Midfield,25,England Women's,865,,39,,,,,,,,,,,,,,,England Women's,865,00:10:39.667,Pressure,
,,,,,,,,,,,,,,,,,,0.588325,,,,,,,,,,,,,c952f4f3-257b-4d05-ba3f-f9369eccc77c,443,,"[84.8, 72.5]",3906390,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jessica Carter,19422.0,Right Center Back,25,England Women's,865,['001a9d70-b2cf-48ee-adc2-bc1961a71d71'],41,,,,,,,,,,,,,,,England Women's,865,00:10:41.071,Pressure,
,,,,,,,,,,,,True,,,,,,0.450109,,,,,,,,,,,,,8edc9908-5830-4526-bdc7-5df328f64ab6,451,,"[94.7, 75.4]",3906390,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Center Forward,26,Spain Women's,863,"['b9adf670-328b-4a50-ba9e-b27868ef9073', 'c577ea66-bced-4d80-a25f-d662ef401c17']",45,,,,,,,,,,,,,,,England Women's,865,00:10:45.591,Pressure,
,,,,,,,,,,,,,,,,,,0.726154,,,,,,,,,,,,,28aad6c4-6bee-4a77-b6d4-a24165609bf3,458,,"[92.2, 75.4]",3906390,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georgia Stanway,4643.0,Right Defensive Midfield,27,Spain Women's,863,"['71f06f9c-26fe-4508-bc7e-f32f17dccdfd', '7b43f900-4669-4643-9dcc-d716fa846f3b']",53,,,,,,,,,,,,,,,England Women's,865,00:10:53.355,Pressure,
,,,,,,,,,,,,,,,,,,1.090105,,,,,,,,,,,,,db3d5cf1-bdaf-4dbb-ad50-afc645354762,462,,"[94.7, 76.3]",3906390,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georgia Stanway,4643.0,Right Defensive Midfield,27,Spain Women's,863,['0d0bb016-f08e-4e0c-98b2-2578d422ea6c'],54,,,,,,,,,,,,,,,England Women's,865,00:10:54.680,Pressure,
,,,,,,,,,,,,,,,,,,0.444628,,,,,,,,,,,,,2e3554f4-b055-45b3-ac54-a41a0c37eee5,463,,"[88.2, 78.7]",3906390,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Bronze,10178.0,Right Wing Back,27,Spain Women's,863,['dcb5790c-21bf-41d4-b69c-a3391b7361be'],56,,,,,,,,,,,,,,,England Women's,865,00:10:56.480,Pressure,
,,,,,,,,,,,,,,,,,,0.810386,,,,,,,,,,,,,5e4a1d03-7158-4945-badb-f75b1f86ab1b,469,,"[21.4, 21.7]",3906390,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olga  Carmona García,49836.0,Left Back,29,England Women's,865,"['2cd5d498-7eef-41a0-858c-26ac6d64810a', 'd9dfcf1f-6aea-41c1-b588-e7368d14e4aa']",8,,,,,,,,,,,,,,,Spain Women's,863,00:11:08.398,Pressure,
,,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,5c9707f6-b782-403e-8d32-0ed94da73f81,480,,"[106.5, 58.7]",3906390,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alessia Russo,47521.0,Right Center Forward,31,Spain Women's,863,['5bac5ff9-ff4c-4be8-ae8c-7fa20f953091'],7,,,,,,,,,,,,,,,England Women's,865,00:12:07.150,Pressure,
,,,,,,,,,,,,,,,,,,1.72481,,,,,,,,,,,,,c9d158f0-a524-4c0b-871b-1ffde37813d1,487,,"[92.8, 69.1]",3906390,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jessica Carter,19422.0,Right Center Back,31,Spain Women's,863,['caead397-f19e-44f6-bf5c-33bbff2708ce'],11,,,,,,,,,,,,,,,England Women's,865,00:12:11.437,Pressure,
,,,,,,,,,,,,,,,,,,1.671877,,,,,,,,,,,,,70a39fc6-0be5-465f-ac48-3175973a2c76,494,,"[97.6, 76.2]",3906390,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jessica Carter,19422.0,Right Center Back,31,Spain Women's,863,"['a18e552f-4738-4e75-b793-cc26921ffdc3', 'e7d6b39d-5f0b-4fcf-8559-9692e7856beb']",17,,,,,,,,,,,,,,,England Women's,865,00:12:17.444,Pressure,
,,,,,,,,,,,,,,,,,,0.826565,,,,,,,,,,,,,5a141053-605c-4a31-94ec-999b1ea46b32,496,,"[90.9, 64.8]",3906390,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Georgia Stanway,4643.0,Right Defensive Midfield,31,Spain Women's,863,"['1be9e02d-1164-47bb-a849-c65f775d6069', '54217a05-d7c8-4bbd-9900-7ff6781e5bd9', '662d9e02-e22c-484e-b88d-27ee39fdd791']",19,,,,,,,,,,,,,,,England Women's,865,00:12:19.742,Pressure,
,,,,,,,,,,,,,,,,,,0.623487,,,,,,,,,,,,,34512ad0-a02c-4038-93e8-d8a4227bb663,506,,"[71.5, 77.1]",3906390,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Millie Bright,4642.0,Center Back,31,Spain Women's,863,"['2dcb3eb3-3249-477e-a92f-2d982bd88c9f', 'f963ad23-7585-4a22-bb8f-f6b429d47a39']",24,,,,,,,,,,,,,,,England Women's,865,00:12:24.306,Pressure,
,,,,,,,,,,,,,,,,,,0.946706,,,,,,,,,,,,,50b1c525-9d37-4583-88e3-43ab66a1a970,523,,"[76.7, 4.3]",3906390,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Olga  Carmona García,49836.0,Left Back,33,England Women's,865,"['78551d90-d2e1-4cf4-8de4-d71cea63aeda', 'b7cf699d-e356-4cdc-998f-592670765134', 'f40422aa-cdfb-46f9-91ee-0006c73ba7e5']",13,,,,,,,,,,,,,,,Spain Women's,863,00:13:13.264,Pressure,
,,,,,,,,,,,,True,,,,,,2.279597,,,,,,,,,,,,,62fc2035-d1f3-446c-8572-70fef53b8d0b,533,,"[32.0, 73.1]",3906390,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keira Walsh,4658.0,Left Defensive Midfield,34,Spain Women's,863,['2ebde284-d401-4f1d-b4b0-61362a05376f'],16,,,,,,,,,,,,,,,England Women's,865,00:13:16.346,Pressure,
,,,,,,,,,,,,,,,,,,1.326629,,,,,,,,,,,,,0d510ab0-c645-4a7e-b0a5-a5d23a7aeb3c,536,,"[86.5, 1.1]",3906390,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,María Francesca Caldentey Oliver,10161.0,Left Wing,34,Spain Women's,863,"['6b69a1ee-74a9-4d97-8723-7c634505c5cd', 'fb7fb97f-8bf8-4755-be8e-4a1458f88c75']",19,,,,,,,,,,,,,,,Spain Women's,863,00:13:19.775,Pressure,
,,,,,,,,,,,,,,,,,,0.716045,,,,,,,,,,,,,b88dec6f-2d72-48bb-a738-c6bd4b80dabe,544,,"[25.1, 66.4]",3906390,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jessica Carter,19422.0,Right Center Back,34,Spain Women's,863,"['1fe6b37b-0d5d-4436-b049-94972a0cef54', 'bbb7fa9e-2472-479b-b900-03514491c156']",22,,,,,,,,,,,,,,,England Women's,865,00:13:22.956,Pressure,
,,,,,,,,,,,,,,,,,,0.67405,,,,,,,,,,,,,0cd8e2ab-a63e-4dd1-8e35-8cee3ca53268,547,,"[28.8, 61.3]",3906390,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Defensive Midfield,34,Spain Women's,863,"['1c68dcd5-1077-4bfd-8fe8-dde88b2d453b', '389e1d6a-59e4-4343-9dcf-bd48eb01282e', 'bbb7fa9e-2472-479b-b900-03514491c156']",24,,,,,,,,,,,,,,,England Women's,865,00:13:24.080,Pressure,
,,,,,,,,,,,,,,,,,,0.705677,,,,,,,,,,,,,26856a0b-75e0-4601-b6cd-e48e9c2d2cb3,554,,"[10.9, 20.8]",3906390,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachel Daly,5058.0,Left Wing Back,34,Spain Women's,863,"['6bb1ea45-0b04-421f-9abb-6dbd4938f935', 'e01901c5-f5df-4744-a768-1d9496eda12a']",32,,,,,,,,,,,,,,,England Women's,865,00:13:32.188,Pressure,
,,,,,,,,,,,,True,,,,,,0.590184,,,,,,,,,,,,,6d5cf62e-5c70-41cf-9fb5-f2041be0187e,559,,"[113.7, 46.9]",3906390,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alba María Redondo Ferrer,50151.0,Right Wing,35,England Women's,865,['bdfc6021-040f-49c9-ad65-be18a9e0524d'],33,,,,,,,,,,,,,,,Spain Women's,863,00:13:33.904,Pressure,
,,,,,,,,,,,,,,,,,,0.372679,,,,,,,,,,,,,8d2875be-39ab-47df-90b9-157c86c06aa4,568,,"[66.9, 4.9]",3906390,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Laia Codina Panedas,32694.0,Left Center Back,36,England Women's,865,"['73ccc849-8190-47c7-bba6-85bb848b516f', '858992d4-dca4-432a-b8bc-706b145b4a04']",1,,,,,,,,,,,,,,,Spain Women's,863,00:14:01.548,Pressure,
,,,,,,,,,,,,True,,,,,,0.904841,,,,,,,,,,,,,dbe91784-6ad8-45fd-bf43-7c0eaf1dc9bf,573,,"[49.5, 78.1]",3906390,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alessia Russo,47521.0,Right Center Forward,36,England Women's,865,['9502ffcf-88e4-467a-b17e-907ff5fbc9eb'],3,,,,,,,,,,,,,,,England Women's,865,00:14:03.190,Pressure,
,,,,,,,,,,,,True,,,,,,0.543881,,,,,,,,,,,,,e2eaaed9-67f5-4445-abbd-e438060d47de,583,,"[84.4, 38.8]",3906390,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,María Francesca Caldentey Oliver,10161.0,Left Wing,38,England Women's,865,['03b5a010-0270-4359-97ea-fed5689f5617'],27,,,,,,,,,,,,,,,Spain Women's,863,00:14:27.005,Pressure,
,,,,,,,,,,,,,,,,,,0.740013,,,,,,,,,,,,,1e2f9793-d177-4505-b208-3861eaff30d0,594,,"[10.4, 19.2]",3906390,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,María Francesca Caldentey Oliver,10161.0,Left Wing,39,England Women's,865,['cc6cb574-08f4-4593-b438-9a560b853e87'],1,,,,,,,,,,,,,,,Spain Women's,863,00:15:01.650,Pressure,
,,,,,,,,,,,,,,,,,,0.374173,,,,,,,,,,,,,bf298c4e-79cb-4d3d-bc44-67254249abc0,598,,"[24.4, 30.1]",3906390,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jennifer Hermoso Fuentes,10151.0,Center Attacking Midfield,39,England Women's,865,,5,,,,,,,,,,,,,,,Spain Women's,863,00:15:05.290,Pressure,
,,,,,,,,,,,,,,,,,,0.368854,,,,,,,,,,,,,5c55ca2a-98ee-4d64-beed-fc5261bdbefd,600,,"[18.6, 25.1]",3906390,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aitana Bonmati Conca,15284.0,Right Center Midfield,39,England Women's,865,"['5f74202e-2c70-405c-939f-bd140b9fb2b5', 'ba331c06-069e-4b06-8dba-c957641dd7f4', 'eefa94f0-35ac-4a5d-916d-1539ec09d896']",6,,,,,,,,,,,,,,,Spain Women's,863,00:15:06.836,Pressure,
,,,,,,,,,,,,,,,,,,0.465243,,,,,,,,,,,,,845d78c9-a150-46a7-a39a-7de6cd11854a,609,,"[12.1, 52.1]",3906390,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ona Batlle Pascual,46639.0,Right Back,39,England Women's,865,"['1605ed70-fa46-48d2-8282-d6721e2e7116', '2e7ab182-20f3-4e2f-98a6-4d2bba6d6383']",10,,,,,,,,,,,,,,,Spain Women's,863,00:15:10.366,Pressure,
,,,,,,,,,,,,,,,,,,0.330832,,,,,,,,,,,,,0a9ff91b-a6e3-4168-86d5-f47745c0dd26,611,,"[13.5, 45.2]",3906390,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Teresa Abelleira Dueñas,49835.0,Left Defensive Midfield,39,England Women's,865,"['4d11233b-219f-4526-977f-2247792f6ff7', '61a7e9cc-bddf-46fa-b980-4e41e725d044']",11,,,,,,,,,,,,,,,Spain Women's,863,00:15:11.114,Pressure,
,,,,,,,,,,,,,,,,,,0.21598,,,,,,,,,,,,,1ab8c4bd-0163-4176-baf3-69ef196363c6,615,,"[14.0, 40.2]",3906390,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jennifer Hermoso Fuentes,10151.0,Center Attacking Midfield,39,England Women's,865,['89837ba2-d019-4a73-9267-16c3fa393d68'],13,,,,,,,,,,,,,,,Spain Women's,863,00:15:13.577,Pressure,
