"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SI","2023-08-25","93.1","-1.36","5.28","Acuña Jr., Ronald",660670,657277,,"foul",,,,,5,"Ronald Acuna Jr.  flies out to right fielder Luis Matos.","R","R","R","SF","ATL","S",,,0,0,2023,"-0.97","0.13","-0.05","2.83",,,,0,1,"Top",,,,,666165,,,5.548872877985652,-135.57182445656773,-0.8518933986883801,-13.202962060042104,27.20190296550912,-30.61985850381851,"3.43","1.54",226,"70.8",36,"94.3",1895,"6.8",716852,657277,666165,664774,642731,605204,657557,592626,685133,682641,"53.72",,,,,,,,1,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",238,"0","-0.038"
"FF","2023-08-23","90.2","2.09","5.8","Acuña Jr., Ronald",660670,500779,"single","hit_into_play",,,,,13,"Ronald Acuna Jr.  singles on a ground ball to left fielder Rafael Ortega.","R","R","L","ATL","NYM","X",7,"ground_ball",1,1,2023,"0.34","1.12","-1.02","2.24",,,,1,5,"Bot",76.99,109,,,682626,,,-8.518783642832396,-131.12245906509804,-5.3838430898080105,5.498729079840549,24.42769639245854,-18.226559421624064,"3.5","1.6",11,"87",-11,"91.6",2044,"6.9",716876,500779,682626,624413,643446,664901,596019,542364,607043,621466,"53.6",0.143,0.134,"0.9",1,1,0,2,37,3,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",148,"0.023","0.27"
"FF","2023-08-23","90","2.18","5.93","Acuña Jr., Ronald",660670,500779,,"ball",,,,,11,"Ronald Acuna Jr.  singles on a ground ball to left fielder Rafael Ortega.","R","R","L","ATL","NYM","B",,,0,1,2023,"0.23","1.15","-0.5","4.28",,,,1,5,"Bot",,,,,682626,,,-7.22685489242585,-130.97345650201862,-0.6450319304056868,4.05717556232307,24.51170905171308,-18.919474246286374,"3.48","1.6",,,,"91.5",2139,"6.9",716876,500779,682626,624413,643446,664901,596019,542364,607043,621466,"53.58",,,,,,,,37,2,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",159,"0","0.02"
"CU","2023-08-23","78.5","2.12","5.91","Acuña Jr., Ronald",660670,500779,,"swinging_strike",,,,,14,"Ronald Acuna Jr.  singles on a ground ball to left fielder Rafael Ortega.","R","R","L","ATL","NYM","S",,,0,0,2023,"-0.4","-0.6","0.24","0.67",,,,1,5,"Bot",,,,,682626,,,-3.3218118839764945,-114.2938452447404,-3.422572752166804,-2.932818535345786,20.74600420267865,-36.99204860550185,"3.5","1.6",,,,"78.6",2210,"6.3",716876,500779,682626,624413,643446,664901,596019,542364,607043,621466,"54.21",,,,,,,,37,1,"Curveball",1,0,1,0,0,1,1,0,"Standard","Standard",312,"0","-0.026"
"CH","2023-08-23","86.5","2.35","5.85","Acuña Jr., Ronald",660670,500779,"single","hit_into_play",,,,,9,"Ronald Acuna Jr.  singles on a ground ball to third baseman Danny Mendick.","R","R","L","ATL","NYM","X",5,"ground_ball",1,2,2023,"1.17","0.61","0.35","1.97",,,,2,2,"Bot",108.42,181.49,,,682626,,,-7.11991782639722,-125.83611137486679,-4.316118385429549,13.837177475577338,24.451691598405567,-25.037044523998784,"3.5","1.6",2,"88.3",-47,"86.4",1339,"6.1",716876,500779,682626,624413,643446,664901,596019,542364,607043,621466,"54.35",0.12,0.111,"0.9",1,1,0,2,17,4,"Changeup",1,0,1,0,0,1,1,0,"Standard","Standard",131,"0.012","0.165"
"SI","2023-08-23","90.4","2.07","5.97","Acuña Jr., Ronald",660670,500779,,"foul",,,,,4,"Ronald Acuna Jr.  singles on a ground ball to third baseman Danny Mendick.","R","R","L","ATL","NYM","S",,,1,1,2023,"0.99","1.2","-0.58","2.86",,,,2,2,"Bot",,,,,682626,,,-8.759919384929745,-131.3714345311176,-4.365651956394538,13.346764301062036,27.24906264529121,-17.553317138731515,"3.5","1.6",184,"62.7",42,"90.9",2213,"6.6",716876,500779,682626,624413,643446,664901,596019,542364,607043,621466,"53.88",,,,,,,,17,3,"Sinker",1,0,1,0,0,1,1,0,"Standard","Standard",156,"0","-0.028"
"FF","2023-08-23","90.8","2.06","5.88","Acuña Jr., Ronald",660670,500779,,"ball",,,,,11,"Ronald Acuna Jr.  singles on a ground ball to third baseman Danny Mendick.","R","R","L","ATL","NYM","B",,,0,1,2023,"0.31","1.2","-1.3","3.44",,,,2,2,"Bot",,,,,682626,,,-9.064362131602799,-131.9301188283165,-2.7494732213951276,5.510429418243769,28.143719689461395,-17.767594611737206,"3.45","1.51",,,,"90.6",2119,"6.3",716876,500779,682626,624413,643446,664901,596019,542364,607043,621466,"54.22",,,,,,,,17,2,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",154,"0","0.013"
"CU","2023-08-23","78.4","2.2","5.91","Acuña Jr., Ronald",660670,500779,,"called_strike",,,,,6,"Ronald Acuna Jr.  singles on a ground ball to third baseman Danny Mendick.","R","R","L","ATL","NYM","S",,,0,0,2023,"-0.85","-0.42","0.47","2.69",,,,2,2,"Bot",,,,,682626,,,-2.1691876017914233,-114.13390431489248,0.6663923030035805,-6.998388378229981,20.886149530841323,-36.225597239794325,"3.39","1.49",,,,"78.5",2315,"6.3",716876,500779,682626,624413,643446,664901,596019,542364,607043,621466,"54.19",,,,,,,,17,1,"Curveball",1,0,1,0,0,1,1,0,"Standard","Standard",309,"0","-0.018"
"FF","2023-08-23","93.8","-2.38","5.25","Acuña Jr., Ronald",660670,641360,"field_out","hit_into_play",,,,,1,"Ronald Acuna Jr.  pops out to catcher Francisco Alvarez in foul territory.","R","R","R","ATL","NYM","X",2,"popup",0,0,2023,"-0.66","1.26","-0.52","3.13",687093,,,2,6,"Bot",122.11,221.54,,,682626,,,6.343099706797232,-136.5301440738451,-2.589430468952916,-9.62639656872385,29.735828437344228,-16.03095175094067,"3.5","1.6",40,"87.7",85,"95.1",2379,"7",716876,641360,682626,624413,643446,664901,596019,542364,607043,621466,"53.5",0.001,0,"0",1,0,0,3,50,1,"4-Seam Fastball",5,0,5,0,0,5,5,0,"Standard","Standard",218,"-0.004","-0.364"
"SI","2023-08-23","91.1","2.07","5.99","Acuña Jr., Ronald",660670,500779,"field_out","hit_into_play",,,,,5,"Ronald Acuna Jr.  lines out to first baseman Pete Alonso.","R","R","L","ATL","NYM","X",3,"line_drive",3,2,2023,"0.99","1.05","-0.15","2.67",,,,0,1,"Bot",164.59,150.9,,,682626,,,-7.738978235959734,-132.4352676346713,-4.742375279021875,13.234278385628985,26.625186594543788,-19.013984942692726,"3.5","1.6",157,"89.2",8,"91.9",2028,"6.7",716876,500779,682626,624413,643446,664901,596019,542364,607043,621466,"53.84",0.546,0.522,"0",1,0,0,4,5,7,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",161,"-0.021","-0.314"
"CU","2023-08-23","78","2.09","5.94","Acuña Jr., Ronald",660670,500779,,"foul",,,,,9,"Ronald Acuna Jr.  lines out to first baseman Pete Alonso.","R","R","L","ATL","NYM","S",,,3,2,2023,"-0.42","-0.71","0.74","2",,,,0,1,"Bot",,,,,682626,,,-2.143342451342097,-113.67246992328079,-0.311049343470688,-3.2848881511140324,19.93366355578808,-38.514274063037355,"3.5","1.6",327,"97.7",31,"78.4",2285,"6.4",716876,500779,682626,624413,643446,664901,596019,542364,607043,621466,"54.11",,,,,,,,5,6,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",308,"0","0"
"SI","2023-08-23","92","2.14","5.98","Acuña Jr., Ronald",660670,500779,,"foul",,,,,6,"Ronald Acuna Jr.  lines out to first baseman Pete Alonso.","R","R","L","ATL","NYM","S",,,3,1,2023,"1.19","0.98","0.35","2.64",,,,0,1,"Bot",,,,,682626,,,-7.17699723394888,-133.79582076194637,-4.756309483646602,15.908409822139294,30.079319276808782,-19.51284293957794,"3.5","1.6",203,"74.8",58,"92.2",2071,"6.6",716876,500779,682626,624413,643446,664901,596019,542364,607043,621466,"53.94",,,,,,,,5,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",153,"0","-0.082"
"CH","2023-08-23","86.3","2.29","5.96","Acuña Jr., Ronald",660670,500779,,"ball",,,,,12,"Ronald Acuna Jr.  lines out to first baseman Pete Alonso.","R","R","L","ATL","NYM","B",,,2,1,2023,"0.91","0.66","1.4","3.17",,,,0,1,"Bot",,,,,682626,,,-3.9878114121582717,-125.75027136449827,-1.7930955837681744,10.429620018785188,24.683231871202285,-24.98414485912882,"3.34","1.49",,,,"86.9",1301,"6.5",716876,500779,682626,624413,643446,664901,596019,542364,607043,621466,"54",,,,,,,,5,4,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",130,"0","0.12"
"FF","2023-08-23","90","2.12","6","Acuña Jr., Ronald",660670,500779,,"ball",,,,,1,"Ronald Acuna Jr.  lines out to first baseman Pete Alonso.","R","R","L","ATL","NYM","B",,,1,1,2023,"0.15","1.27","-0.34","3.5",,,,0,1,"Bot",,,,,682626,,,-6.452322164551548,-130.9383307988649,-2.956053213093302,3.128903222769221,28.105962644386334,-17.096321975715508,"3.41","1.53",,,,"90.5",2114,"6.6",716876,500779,682626,624413,643446,664901,596019,542364,607043,621466,"53.88",,,,,,,,5,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",151,"0","0.05"
"SI","2023-08-23","91.5","2.28","5.96","Acuña Jr., Ronald",660670,500779,,"foul",,,,,6,"Ronald Acuna Jr.  lines out to first baseman Pete Alonso.","R","R","L","ATL","NYM","S",,,1,0,2023,"1.17","1.11","0.74","2.71",,,,0,1,"Bot",,,,,682626,,,-6.41554448592492,-133.15060767687203,-4.751238952262137,15.298071054328584,28.387861302862966,-18.09004624258035,"3.5","1.6",199,"75.7",62,"91.8",2190,"6.4",716876,500779,682626,624413,643446,664901,596019,542364,607043,621466,"54.08",,,,,,,,5,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",155,"0","-0.047"
"SI","2023-08-23","91.3","2.33","6.01","Acuña Jr., Ronald",660670,500779,,"ball",,,,,14,"Ronald Acuna Jr.  lines out to first baseman Pete Alonso.","R","R","L","ATL","NYM","B",,,0,0,2023,"1.15","1.1","1.29","2.19",,,,0,1,"Bot",,,,,682626,,,-5.12275635928745,-132.85537732377108,-6.160899155793475,14.739604381426238,27.877563039792914,-17.99294788934771,"3.45","1.58",,,,"91.9",2195,"6.6",716876,500779,682626,624413,643446,664901,596019,542364,607043,621466,"53.87",,,,,,,,5,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",153,"0","0.037"
"CU","2023-08-22","80.6","-1.46","6","Acuña Jr., Ronald",660670,656731,"walk","ball",,,,,14,"Ronald Acuna Jr.  walks.   Nicky Lopez to 3rd.  Wild pitch by pitcher Tylor Megill.   Nicky Lopez to 3rd.","R","R","R","ATL","NYM","B",,,3,2,2023,"0.39","-1.04","2.44","-1.44",,670032,,1,4,"Bot",,,,,682626,,,8.072938079123434,-116.94184366910171,-7.953064420239249,1.996147002078603,23.087035262818613,-40.306692387066384,"3.44","1.59",,,,"82",2402,"7.5",716891,656731,682626,624413,643446,660620,596019,542364,607043,621466,"53.03",,,"0.7",1,0,0,,35,6,"Curveball",2,0,2,0,0,2,2,0,"Strategic","Standard",29,"0.03","0.232"
"CH","2023-08-22","86.3","-1.83","5.92","Acuña Jr., Ronald",660670,656731,,"ball",,,,,11,"Ronald Acuna Jr.  walks.   Nicky Lopez to 3rd.  Wild pitch by pitcher Tylor Megill.   Nicky Lopez to 3rd.","R","R","R","ATL","NYM","B",,,2,2,2023,"-1.01","0.51","-0.72","3.89",,670032,,1,4,"Bot",,,,,682626,,,4.810110740383291,-125.73380001694773,0.29644054876373627,-11.699106929961484,23.595877163699257,-26.962534869928113,"3.48","1.59",,,,"88.2",1563,"7.2",716891,656731,682626,624413,643446,660620,596019,542364,607043,621466,"53.28",,,,,,,,35,5,"Changeup",2,0,2,0,0,2,2,0,"Strategic","Standard",227,"0","0.118"
"FF","2023-08-22","95.9","-1.62","5.95","Acuña Jr., Ronald",660670,656731,,"blocked_ball",,,,,13,"Ronald Acuna Jr.  walks.   Nicky Lopez to 3rd.  Wild pitch by pitcher Tylor Megill.   Nicky Lopez to 3rd.","R","R","R","ATL","NYM","B",,,1,2,2023,"-0.97","0.95","-0.51","1.14",,670032,,1,4,"Bot",,,,,682626,,,5.209095613313992,-139.31329481727946,-9.40922988806249,-13.746708804167513,32.27901460043813,-17.883487828565663,"3.44","1.59",,,,"97.7",1892,"7.5",716891,656731,682626,624413,643446,660620,596019,542364,607043,621466,"53.03",,,,,,,,35,4,"4-Seam Fastball",2,0,2,0,0,2,2,0,"Standard","Standard",217,"0","0.043"
"SL","2023-08-22","86.3","-1.5","6","Acuña Jr., Ronald",660670,656731,,"ball",,,,,14,"Ronald Acuna Jr.  walks.   Nicky Lopez to 3rd.  Wild pitch by pitcher Tylor Megill.   Nicky Lopez to 3rd.","R","R","R","ATL","NYM","B",,,0,2,2023,"0.28","-0.24","0.76","-0.41",,,670032,1,4,"Bot",,,,,682626,,,4.888491128525066,-125.41512685829052,-8.628724698092238,1.9802888041304973,25.988087891821102,-33.11850408029563,"3.5","1.59",,,,"87.6",2242,"7.2",716891,656731,682626,624413,643446,660620,596019,542364,607043,621466,"53.25",,,,,,,,35,3,"Slider",2,0,2,0,0,2,2,0,"Standard","Standard",69,"0.012","0.027"
"CH","2023-08-22","86.2","-1.51","5.89","Acuña Jr., Ronald",660670,656731,,"called_strike",,,,,6,"Ronald Acuna Jr.  walks.   Nicky Lopez to 3rd.  Wild pitch by pitcher Tylor Megill.   Nicky Lopez to 3rd.","R","R","R","ATL","NYM","S",,,0,1,2023,"-1.28","0.51","0.61","2.31",,,670032,1,4,"Bot",,,,,682626,,,7.808396977684674,-125.31357006625932,-3.338156807934034,-15.122610351065127,26.407979876638585,-26.287451626520756,"3.46","1.59",,,,"87.8",1430,"7.5",716891,656731,682626,624413,643446,660620,596019,542364,607043,621466,"53.05",,,,,,,,35,2,"Changeup",2,0,2,0,0,2,2,0,"Standard","Standard",231,"0","-0.064"
"SL","2023-08-22","85.5","-1.66","6.03","Acuña Jr., Ronald",660670,656731,,"foul",,,,,4,"Ronald Acuna Jr.  walks.   Nicky Lopez to 3rd.  Wild pitch by pitcher Tylor Megill.   Nicky Lopez to 3rd.","R","R","R","ATL","NYM","S",,,0,0,2023,"0.59","0.18","-0.44","2.85",,,670032,1,4,"Bot",,,,,682626,,,1.734616497857494,-124.60214428511503,-1.6767232440666606,5.854678103134735,22.58263531744409,-30.12996287803935,"3.49","1.59",,,,"88",2180,"7.6",716891,656731,682626,624413,643446,660620,596019,542364,607043,621466,"52.94",,,,,,,,35,1,"Slider",2,0,2,0,0,2,2,0,"Standard","Standard",56,"0","-0.049"
"FF","2023-08-22","96","-1.8","6.11","Acuña Jr., Ronald",660670,656731,"fielders_choice","hit_into_play",,,,,4,"Ronald Acuna Jr.  reaches on a fielder's choice, fielded by shortstop Francisco Lindor.   Nicky Lopez to 2nd.  Nicky Lopez advances to 2nd, on a fielding error by shortstop Francisco Lindor.","R","R","R","ATL","NYM","X",6,"ground_ball",0,1,2023,"-0.68","1.2","-0.8","2.51",,,670032,2,2,"Bot",111.97,138.91,,,682626,,,4.278833133017766,-139.77471577449225,-6.809449076091075,-9.828226328827869,29.71079765783905,-15.141240348187202,"3.49","1.59",129,"89.6",7,"98.2",2136,"7.4",716891,656731,682626,624413,643446,660620,596019,542364,607043,621466,"53.13",0.503,0.463,"0.9",1,0,0,4,17,2,"4-Seam Fastball",2,0,2,0,0,2,2,0,"Standard","Standard",213,"0.013","0.363"
"FF","2023-08-22","94.9","-1.56","6.17","Acuña Jr., Ronald",660670,656731,,"foul",,,,,4,"Ronald Acuna Jr.  reaches on a fielder's choice, fielded by shortstop Francisco Lindor.   Nicky Lopez to 2nd.  Nicky Lopez advances to 2nd, on a fielding error by shortstop Francisco Lindor.","R","R","R","ATL","NYM","S",,,0,0,2023,"-0.59","0.99","-0.49","2.63",,,670032,2,2,"Bot",,,,,682626,,,4.231121520752093,-138.15619516577766,-6.001618826074802,-8.493650462257774,28.49703332841893,-18.30520580351225,"3.49","1.59",265,"88.4",20,"97.4",1869,"7.5",716891,656731,682626,624413,643446,660620,596019,542364,607043,621466,"53.01",,,,,,,,17,1,"4-Seam Fastball",2,0,2,0,0,2,2,0,"Standard","Standard",210,"0","-0.04"
"SL","2023-08-22","91.4","-2.09","5.7","Acuña Jr., Ronald",660670,657585,"double","hit_into_play",,,,,5,"Ronald Acuna Jr.  hits a ground-rule double (30) on a line drive to left field.","R","R","R","ATL","NYM","X",,"line_drive",3,1,2023,"0.35","0.48","0.17","2.78",,,,2,8,"Bot",41.3,87.25,,,682626,,,4.967990167911959,-133.20850198016257,-2.575711301724808,3.211963525317309,25.931735835564456,-26.145039402538305,"3.49","1.59",344,"113.9",15,"92.1",2328,"6.4",716891,657585,682626,624413,643446,660620,596019,542364,607043,621466,"54.11",0.78,0.966,"1.25",1,1,1,6,68,5,"Slider",3,2,3,2,2,3,3,2,"Standard","Standard",163,"0.015","0.165"
"FF","2023-08-22","97","-1.88","5.93","Acuña Jr., Ronald",660670,657585,,"foul",,,,,1,"Ronald Acuna Jr.  hits a ground-rule double (30) on a line drive to left field.","R","R","R","ATL","NYM","S",,,3,0,2023,"-0.7","1.31","-0.47","3.17",,,,2,8,"Bot",,,,,682626,,,5.3795960830184955,-141.16023294753225,-4.860472931813605,-10.55988092388715,31.09847154670376,-13.781433807082328,"3.49","1.59",14,"109.5",-12,"97.3",2343,"6.4",716891,657585,682626,624413,643446,660620,596019,542364,607043,621466,"54.11",,,,,,,,68,4,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Standard","Standard",215,"0","-0.021"
"SI","2023-08-22","89.9","3.3","3.3","Acuña Jr., Ronald",660670,592473,"strikeout","called_strike",,,,,14,"Ronald Acuna Jr.  called out on strikes.","R","R","L","ATL","NYM","S",2,,2,2,2023,"1.34","0.32","0.88","2.03",,,,0,6,"Bot",,,,,682626,,,-8.900899090393658,-130.5436328986701,2.202450786946864,17.170557909864986,27.979540181892965,-29.283005738027324,"3.57","1.66",,,,"90.4",2301,"6.7",716891,592473,682626,624413,643446,660620,596019,542364,607043,621466,"53.77",,,"0",1,0,0,,52,5,"Sinker",3,2,3,2,2,3,3,2,"Standard","Standard",96,"-0.021","-0.212"
"FS","2023-08-22","88.9","-2.17","5.81","Acuña Jr., Ronald",660670,657585,,"ball",,,,,14,"Ronald Acuna Jr.  hits a ground-rule double (30) on a line drive to left field.","R","R","R","ATL","NYM","B",,,2,0,2023,"-0.87","0.39","0.97","1.4",,,,2,8,"Bot",,,,,682626,,,9.52390767915323,-129.21669017851738,-5.6748025944871445,-11.581774840793033,23.39856263261465,-26.878085573368857,"3.46","1.59",,,,"89.6",1607,"6.5",716891,657585,682626,624413,643446,660620,596019,542364,607043,621466,"54.03",,,,,,,,68,3,"Split-Finger",3,2,3,2,2,3,3,2,"Standard","Standard",226,"0","0.046"
"SI","2023-08-22","89.7","3.47","3.36","Acuña Jr., Ronald",660670,592473,,"ball",,,,,12,"Ronald Acuna Jr.  called out on strikes.","R","R","L","ATL","NYM","B",,,1,2,2023,"1.03","0.33","1.54","3.84",,,,0,6,"Bot",,,,,682626,,,-6.969387122359856,-130.2040932969643,6.528312942887473,13.138959299318854,27.51993709529705,-30.08145672459559,"3.57","1.63",,,,"89.8",2054,"6.5",716891,592473,682626,624413,643446,660620,596019,542364,607043,621466,"54.01",,,,,,,,52,4,"Sinker",3,2,3,2,2,3,3,2,"Standard","Standard",96,"0","0.039"
"FF","2023-08-22","95.8","-2.02","5.84","Acuña Jr., Ronald",660670,657585,,"ball",,,,,11,"Ronald Acuna Jr.  hits a ground-rule double (30) on a line drive to left field.","R","R","R","ATL","NYM","B",,,1,0,2023,"-0.63","1.25","-1.03","3.41",,,,2,8,"Bot",,,,,682626,,,4.053412859094047,-139.51575152300916,-3.6825149493966496,-9.161730690102099,30.456677553889374,-15.167652843420772,"3.46","1.59",,,,"96.1",2275,"6.3",716891,657585,682626,624413,643446,660620,596019,542364,607043,621466,"54.18",,,,,,,,68,2,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Standard","Standard",217,"0","0.021"
"FF","2023-08-22","96.4","-2.08","5.94","Acuña Jr., Ronald",660670,657585,,"ball",,,,,11,"Ronald Acuna Jr.  hits a ground-rule double (30) on a line drive to left field.","R","R","R","ATL","NYM","B",,,0,0,2023,"-0.63","1.3","-0.96","3.64",,,,2,8,"Bot",,,,,682626,,,4.426138783350614,-140.3467448009885,-3.5203649916536053,-9.32946832349283,30.388991894568104,-14.32762573622163,"3.48","1.65",,,,"96.8",2250,"6.4",716891,657585,682626,624413,643446,660620,596019,542364,607043,621466,"54.11",,,,,,,,68,1,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Standard","Standard",219,"0","0.018"
"SI","2023-08-22","89.9","3.47","3.42","Acuña Jr., Ronald",660670,592473,,"foul",,,,,5,"Ronald Acuna Jr.  called out on strikes.","R","R","L","ATL","NYM","S",,,1,1,2023,"1.36","0.39","0.05","2.2",,,,0,6,"Bot",,,,,682626,,,-11.263296534266491,-130.47749826367993,2.142813974232187,17.92419998841201,27.25443893038835,-28.40618102650855,"3.49","1.59",246,"101.1",11,"89.3",2156,"6",716891,592473,682626,624413,643446,660620,596019,542364,607043,621466,"54.48",,,,,,,,52,3,"Sinker",3,2,3,2,2,3,3,2,"Standard","Standard",90,"0","-0.053"
"SI","2023-08-22","89.6","3.54","3.57","Acuña Jr., Ronald",660670,592473,,"called_strike",,,,,14,"Ronald Acuna Jr.  called out on strikes.","R","R","L","ATL","NYM","S",,,1,0,2023,"1.27","0.47","0.64","1.46",,,,0,6,"Bot",,,,,682626,,,-9.896847730477463,-130.11587335067776,-0.20363452266122506,16.464150192283686,26.32003813697714,-27.049653581982884,"3.57","1.68",,,,"90.4",2226,"6.8",716891,592473,682626,624413,643446,660620,596019,542364,607043,621466,"53.71",,,,,,,,52,2,"Sinker",3,2,3,2,2,3,3,2,"Standard","Standard",90,"0","-0.047"
"SI","2023-08-22","88.5","3.26","3.57","Acuña Jr., Ronald",660670,592473,,"ball",,,,,12,"Ronald Acuna Jr.  called out on strikes.","R","R","L","ATL","NYM","B",,,0,0,2023,"1.24","0.47","1.39","2.58",,,,0,6,"Bot",,,,,682626,,,-7.203663519385003,-128.6768302205857,2.6679425049473124,15.205717116614567,24.804169132482794,-27.697395526230405,"3.55","1.59",,,,"89.4",2340,"6.7",716891,592473,682626,624413,643446,660620,596019,542364,607043,621466,"53.75",,,,,,,,52,1,"Sinker",3,2,3,2,2,3,3,2,"Standard","Standard",94,"0","0.037"
"FF","2023-08-22","94.6","-1.45","6.23","Acuña Jr., Ronald",660670,656731,"single","hit_into_play",,,,,4,"Ronald Acuna Jr.  singles on a sharp line drive to right fielder DJ Stewart.","R","R","R","ATL","NYM","X",9,"line_drive",0,1,2023,"-0.56","1.41","-0.34","2.39",,,,0,1,"Bot",168.25,91.27,,,682626,,,4.211167364651191,-137.6082559752808,-7.603869778591603,-8.022449049404297,31.392700938767543,-12.727525788346066,"3.49","1.59",200,"100.2",10,"96.3",2189,"7.3",716891,656731,682626,624413,643446,660620,596019,542364,607043,621466,"53.17",0.8,0.776,"0.9",1,1,0,4,5,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",210,"0.036","0.423"
"FF","2023-08-22","95.8","-1.68","6.26","Acuña Jr., Ronald",660670,656731,,"foul",,,,,1,"Ronald Acuna Jr.  singles on a sharp line drive to right fielder DJ Stewart.","R","R","R","ATL","NYM","S",,,0,0,2023,"-0.39","1.28","-0.33","3.08",,,,0,1,"Bot",,,,,682626,,,4.564742539321451,-139.38791555789462,-5.800621390727931,-6.1700331940615145,31.07590370604833,-14.319291822316902,"3.49","1.59",178,"68",60,"97.8",1825,"7.4",716891,656731,682626,624413,643446,660620,596019,542364,607043,621466,"53.1",,,,,,,,5,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",210,"0","-0.038"
"CU","2023-08-21","78.7","2.29","6.31","Acuña Jr., Ronald",660670,656849,"strikeout","swinging_strike",,,,,9,"Ronald Acuna Jr.  strikes out swinging.","R","R","L","ATL","NYM","S",2,,2,2,2023,"-0.73","-0.24","0.58","1.85",,606115,687093,2,4,"Bot",,,,,553882,,,-2.372941236592293,-114.71638263672858,-2.476677212249152,-6.084881789236219,20.227665872776395,-34.09761446472941,"3.46","1.57",,,,"79.9",2167,"6.9",716910,656849,553882,624413,643446,660620,596019,542364,607043,621466,"53.6",,,"0",1,0,0,,36,6,"Curveball",4,3,4,3,3,4,4,3,"Standard","Standard",323,"-0.041","-0.392"
"SL","2023-08-21","85.5","2.63","5.99","Acuña Jr., Ronald",660670,656849,,"foul",,,,,7,"Ronald Acuna Jr.  strikes out swinging.","R","R","L","ATL","NYM","S",,,2,2,2023,"-0.24","0.18","-0.8","1.66",,606115,687093,2,4,"Bot",,,,,553882,,,-7.697500292660643,-124.27505730477164,-4.272229851785633,-0.7702717330834465,26.706737318107983,-29.58930891912825,"3.46","1.57",11,"104",-9,"86.1",2430,"6.9",716910,656849,553882,624413,643446,660620,596019,542364,607043,621466,"53.58",,,,,,,,36,5,"Slider",4,3,4,3,3,4,4,3,"Standard","Standard",277,"0","0"
"SL","2023-08-21","84.6","2.5","6.18","Acuña Jr., Ronald",660670,656849,,"called_strike",,,,,8,"Ronald Acuna Jr.  strikes out swinging.","R","R","L","ATL","NYM","S",,,2,1,2023,"-0.26","0.27","-0.05","2",,606115,687093,2,4,"Bot",,,,,553882,,,-5.496083216937253,-123.14589231108774,-3.969160260181189,-1.5104850097439566,25.372614636618156,-28.850286322781276,"3.46","1.52",,,,"85.6",2436,"7",716910,656849,553882,624413,643446,660620,596019,542364,607043,621466,"53.47",,,,,,,,36,4,"Slider",4,3,4,3,3,4,4,3,"Standard","Standard",281,"0","-0.081"
"FF","2023-08-21","92","2.27","6.35","Acuña Jr., Ronald",660670,656849,,"ball",,,,,11,"Ronald Acuna Jr.  strikes out swinging.","R","R","L","ATL","NYM","B",,,1,1,2023,"0.1","1.13","-0.2","3.98",,606115,687093,2,4,"Bot",,,,,553882,,,-6.605274243626895,-133.95617497419875,-2.697265164735047,2.6131339317558617,27.52965898314197,-18.164975934838537,"3.5","1.56",,,,"93.7",2109,"7.1",716910,656849,553882,624413,643446,660620,596019,542364,607043,621466,"53.35",,,,,,,,36,3,"4-Seam Fastball",4,3,4,3,3,4,4,3,"Standard","Standard",144,"0","0.032"
