GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,42000101,77,202397,Ish Smith,1610612764,Washington Wizards,1,5,26,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-1,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,96,203078,Bradley Beal,1610612764,Washington Wizards,1,4,47,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,8,25,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,97,1629680,Matisse Thybulle,1610612755,Philadelphia 76ers,1,4,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,132,232,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,99,203078,Bradley Beal,1610612764,Washington Wizards,1,4,27,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-23,262,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,101,1627732,Ben Simmons,1610612755,Philadelphia 76ers,1,4,13,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,3,35,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,111,201588,George Hill,1610612755,Philadelphia 76ers,1,3,40,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-32,45,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,113,201588,George Hill,1610612755,Philadelphia 76ers,1,3,36,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,13,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,114,202397,Ish Smith,1610612764,Washington Wizards,1,3,32,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,5,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,115,203552,Seth Curry,1610612755,Philadelphia 76ers,1,3,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,168,17,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,117,203078,Bradley Beal,1610612764,Washington Wizards,1,3,2,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,18,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,118,201588,George Hill,1610612755,Philadelphia 76ers,1,2,47,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,147,213,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,124,202397,Ish Smith,1610612764,Washington Wizards,1,2,29,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,48,57,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,126,1629655,Daniel Gafford,1610612764,Washington Wizards,1,2,28,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,130,202699,Tobias Harris,1610612755,Philadelphia 76ers,1,2,4,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,117,114,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,133,202722,Davis Bertans,1610612764,Washington Wizards,1,1,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,131,220,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,137,202722,Davis Bertans,1610612764,Washington Wizards,1,1,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,169,196,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,140,1629655,Daniel Gafford,1610612764,Washington Wizards,1,1,11,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,2,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,142,1629680,Matisse Thybulle,1610612755,Philadelphia 76ers,1,0,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,183,189,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,149,202699,Tobias Harris,1610612755,Philadelphia 76ers,1,0,50,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,-12,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,152,201566,Russell Westbrook,1610612764,Washington Wizards,1,0,42,Missed Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,1,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,155,203078,Bradley Beal,1610612764,Washington Wizards,1,0,38,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,221,-9,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,159,201588,George Hill,1610612755,Philadelphia 76ers,1,0,31,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-236,22,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,161,2730,Dwight Howard,1610612755,Philadelphia 76ers,1,0,29,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,165,201566,Russell Westbrook,1610612764,Washington Wizards,1,0,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,93,133,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,167,201566,Russell Westbrook,1610612764,Washington Wizards,1,0,7,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,-1,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,168,1629003,Shake Milton,1610612755,Philadelphia 76ers,1,0,1,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-19,24,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,176,202397,Ish Smith,1610612764,Washington Wizards,2,11,42,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,95,99,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,178,1629003,Shake Milton,1610612755,Philadelphia 76ers,2,11,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-195,173,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,180,203078,Bradley Beal,1610612764,Washington Wizards,2,11,14,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,21,65,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,181,1627788,Furkan Korkmaz,1610612755,Philadelphia 76ers,2,10,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-160,210,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,188,1627788,Furkan Korkmaz,1610612755,Philadelphia 76ers,2,10,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-20,264,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,190,202397,Ish Smith,1610612764,Washington Wizards,2,10,18,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,30,117,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,196,202722,Davis Bertans,1610612764,Washington Wizards,2,10,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,38,260,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,199,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,9,43,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,8,48,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,205,201566,Russell Westbrook,1610612764,Washington Wizards,2,9,29,Missed Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-95,68,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,207,201588,George Hill,1610612755,Philadelphia 76ers,2,9,23,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,0,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,358,202397,Ish Smith,1610612764,Washington Wizards,2,9,6,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,46,41,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,219,1629060,Rui Hachimura,1610612764,Washington Wizards,2,9,2,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-41,63,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,221,201980,Danny Green,1610612755,Philadelphia 76ers,2,8,40,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,36,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,223,1629060,Rui Hachimura,1610612764,Washington Wizards,2,8,25,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-28,92,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,227,202397,Ish Smith,1610612764,Washington Wizards,2,8,7,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,12,-67,106,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,229,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,7,50,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,-15,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,243,1627788,Furkan Korkmaz,1610612755,Philadelphia 76ers,2,7,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,20,257,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,254,202699,Tobias Harris,1610612755,Philadelphia 76ers,2,6,52,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-87,-1,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,257,202699,Tobias Harris,1610612755,Philadelphia 76ers,2,6,50,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-63,66,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,259,203458,Alex Len,1610612764,Washington Wizards,2,6,34,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-7,53,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,260,202699,Tobias Harris,1610612755,Philadelphia 76ers,2,6,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-74,260,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,262,203078,Bradley Beal,1610612764,Washington Wizards,2,6,2,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,-1,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,265,203458,Alex Len,1610612764,Washington Wizards,2,5,57,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,17,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,270,203552,Seth Curry,1610612755,Philadelphia 76ers,2,5,40,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,68,251,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,272,203078,Bradley Beal,1610612764,Washington Wizards,2,5,26,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,-1,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,274,202699,Tobias Harris,1610612755,Philadelphia 76ers,2,5,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,6,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,275,203526,Raul Neto,1610612764,Washington Wizards,2,5,3,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,236,79,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,277,1627732,Ben Simmons,1610612755,Philadelphia 76ers,2,4,46,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,17,73,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,291,203526,Raul Neto,1610612764,Washington Wizards,2,4,1,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,22,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,293,202699,Tobias Harris,1610612755,Philadelphia 76ers,2,3,45,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,17,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,295,201566,Russell Westbrook,1610612764,Washington Wizards,2,3,37,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,23,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,296,2730,Dwight Howard,1610612755,Philadelphia 76ers,2,3,22,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-20,35,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,300,202699,Tobias Harris,1610612755,Philadelphia 76ers,2,3,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-14,146,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,302,1627732,Ben Simmons,1610612755,Philadelphia 76ers,2,3,19,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,304,1627732,Ben Simmons,1610612755,Philadelphia 76ers,2,3,17,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,306,203078,Bradley Beal,1610612764,Washington Wizards,2,3,2,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-145,69,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,308,201980,Danny Green,1610612755,Philadelphia 76ers,2,2,43,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,19,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,310,203526,Raul Neto,1610612764,Washington Wizards,2,2,35,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-179,165,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,313,202699,Tobias Harris,1610612755,Philadelphia 76ers,2,2,20,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,43,-4,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,314,201566,Russell Westbrook,1610612764,Washington Wizards,2,2,14,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,16,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,315,202699,Tobias Harris,1610612755,Philadelphia 76ers,2,2,2,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,-12,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,316,203526,Raul Neto,1610612764,Washington Wizards,2,1,48,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,32,83,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,324,202699,Tobias Harris,1610612755,Philadelphia 76ers,2,1,35,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-3,266,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,326,202722,Davis Bertans,1610612764,Washington Wizards,2,1,29,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,4,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,330,1630178,Tyrese Maxey,1610612755,Philadelphia 76ers,2,1,14,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-36,25,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,334,201566,Russell Westbrook,1610612764,Washington Wizards,2,1,5,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-5,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,336,2730,Dwight Howard,1610612755,Philadelphia 76ers,2,0,53,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,14,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,341,202722,Davis Bertans,1610612764,Washington Wizards,2,0,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-207,133,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,343,202699,Tobias Harris,1610612755,Philadelphia 76ers,2,0,31,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,4,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,354,1629655,Daniel Gafford,1610612764,Washington Wizards,2,0,19,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,351,203078,Bradley Beal,1610612764,Washington Wizards,2,0,19,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,46,-13,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,355,202699,Tobias Harris,1610612755,Philadelphia 76ers,2,0,0,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,127,3,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,380,1629060,Rui Hachimura,1610612764,Washington Wizards,3,11,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,90,150,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,382,201980,Danny Green,1610612755,Philadelphia 76ers,3,11,3,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,21,179,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,384,201566,Russell Westbrook,1610612764,Washington Wizards,3,10,49,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,84,169,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,385,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,10,32,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,-7,227,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,387,203458,Alex Len,1610612764,Washington Wizards,3,10,14,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-1,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,389,203552,Seth Curry,1610612755,Philadelphia 76ers,3,9,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,85,262,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,391,203552,Seth Curry,1610612755,Philadelphia 76ers,3,9,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,4,267,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,393,203526,Raul Neto,1610612764,Washington Wizards,3,9,36,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,29,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,396,201566,Russell Westbrook,1610612764,Washington Wizards,3,9,14,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-4,63,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,399,202699,Tobias Harris,1610612755,Philadelphia 76ers,3,9,5,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,12,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,404,202699,Tobias Harris,1610612755,Philadelphia 76ers,3,8,49,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-47,152,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,406,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,8,39,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,3,141,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,408,1627732,Ben Simmons,1610612755,Philadelphia 76ers,3,8,35,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-3,25,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,413,203078,Bradley Beal,1610612764,Washington Wizards,3,8,3,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-5,35,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,416,1629060,Rui Hachimura,1610612764,Washington Wizards,3,7,38,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,-1,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,418,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,7,18,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,26,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,420,203078,Bradley Beal,1610612764,Washington Wizards,3,7,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-143,226,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,431,201566,Russell Westbrook,1610612764,Washington Wizards,3,6,36,Missed Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-152,69,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,433,202699,Tobias Harris,1610612755,Philadelphia 76ers,3,6,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-25,263,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,435,203078,Bradley Beal,1610612764,Washington Wizards,3,6,13,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-18,115,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,437,203552,Seth Curry,1610612755,Philadelphia 76ers,3,5,52,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-237,50,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,439,201566,Russell Westbrook,1610612764,Washington Wizards,3,5,30,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-95,131,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,441,201980,Danny Green,1610612755,Philadelphia 76ers,3,5,23,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,6,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,443,203078,Bradley Beal,1610612764,Washington Wizards,3,5,8,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,4,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,444,201980,Danny Green,1610612755,Philadelphia 76ers,3,5,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,122,243,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,448,203552,Seth Curry,1610612755,Philadelphia 76ers,3,4,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,98,232,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,457,203078,Bradley Beal,1610612764,Washington Wizards,3,4,19,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-5,140,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,458,203552,Seth Curry,1610612755,Philadelphia 76ers,3,4,6,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-9,162,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,460,1629655,Daniel Gafford,1610612764,Washington Wizards,3,3,47,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,9,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,462,203552,Seth Curry,1610612755,Philadelphia 76ers,3,3,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,120,242,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,464,1629655,Daniel Gafford,1610612764,Washington Wizards,3,3,14,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,9,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,474,201566,Russell Westbrook,1610612764,Washington Wizards,3,2,38,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,224,30,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,476,203078,Bradley Beal,1610612764,Washington Wizards,3,2,36,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,477,201588,George Hill,1610612755,Philadelphia 76ers,3,2,17,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,7,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,479,203078,Bradley Beal,1610612764,Washington Wizards,3,2,4,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-74,167,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,488,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,1,48,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-112,175,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,499,203078,Bradley Beal,1610612764,Washington Wizards,3,1,14,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,6,1,1,20210523,PHI,WAS
